405.9595374,0.002699144
409.8071242,0.003155335
415.4136079,0.000824583
418.060198,0.003141841
423.2049713,0.020747479
429.100024,0.033612427
437.6746461,0.050481278
441.6046812,0.056595671
445.4007378,0.062081439
449.4647514,0.067304903
458.0393735,0.081409011
463.9344262,0.128569433
465.8994438,0.146889698
467.6858234,0.165600102
469.293565,0.182216598
470.5440308,0.200588419
471.1156722,0.218478747
471.7944965,0.239041559
472.6876863,0.255895335
475.7245316,0.334904568
476.3497645,0.351983714
477.6895492,0.394850041
479.6545667,0.437500042
480.1904806,0.449933847
481.6195843,0.482935891
482.3341362,0.491775832
483.4059639,0.513625441
484.8350676,0.539372673
486.0259873,0.559193949
486.6214472,0.575227648
487.514637,0.586974036
488.5864648,0.613118493
494.7593987,0.702034973
494.4815175,0.687092699
496.625173,0.723595143
497.8756387,0.739761501
499.3047424,0.758602153
501.26976,0.788947994
503.0561396,0.821030467
504.6638812,0.849626108
506.6288988,0.886787326
508.2366404,0.910656976
509.1298302,0.928671521
511.6307617,0.938949611
514.667607,0.934267336
520.3840217,0.931092254
522.5276772,0.943404253
524.6713328,0.96400415
526.8149883,0.981237814
530.1297149,0.998152894
532.3527651,0.978243932
533.2459549,0.964743575
535.0323345,0.941805557
536.8187141,0.91764873
538.4264557,0.894590112
541.641939,0.870443083
545.5719741,0.870859152
548.9660954,0.871728598
555.9329758,0.808579175
557.7193554,0.790794975
565.4901067,0.71796767
567.0085294,0.70610822
569.3308229,0.685157077
573.260858,0.632847812
574.5113237,0.614597344
575.7617894,0.597391569
577.0122552,0.5773303
578.3520399,0.5575847
579.5131866,0.542988396
580.7636523,0.52386735
582.0141181,0.510085846
585.7456666,0.473732142
585.8101747,0.444666163
586.3728843,0.456243611
588.6237226,0.435963906
590.0528263,0.418414423
591.303292,0.400047878
591.8392059,0.387118861
592.9110336,0.371649718
594.1614994,0.349278517
595.2333271,0.333751336
596.1265169,0.319496479
596.9303877,0.30332409
598.0915345,0.287160747
598.9847243,0.26942358
600.7711039,0.245614984
602.2002076,0.228761962
603.4506733,0.214864381
604.879777,0.195956797
606.3088807,0.181274415
607.7379844,0.164595508
615.0621407,0.098849201
625.4231424,0.05001094
635.4268682,0.03250442
645.2966155,0.021436781
655.6129577,0.015199964
665.4380456,0.01115153
675.4417713,0.011230674
695.2308876,0.021249977
