200.0000,0.0000,500.0000,0.0000,800.0000,0.9809,1100.0000,0.9760,2200.0000,0.9661,3700.0000,0.2872
210.0000,0.0000,510.0000,0.0000,810.0000,0.9804,1110.0000,0.9762,2250.0000,0.9623,3750.0000,0.2991
220.0000,0.0000,520.0000,0.0000,820.0000,0.9799,1120.0000,0.9764,2300.0000,0.9655,3800.0000,0.3090
230.0000,0.0000,530.0000,0.0000,830.0000,0.9793,1130.0000,0.9766,2350.0000,0.9666,3850.0000,0.3173
240.0000,0.0000,540.0000,0.0000,840.0000,0.9788,1140.0000,0.9768,2400.0000,0.9646,3900.0000,0.3241
250.0000,0.0000,550.0000,0.0000,850.0000,0.9782,1150.0000,0.9770,2450.0000,0.9594,3950.0000,0.3273
260.0000,0.0000,560.0000,0.0000,860.0000,0.9777,1160.0000,0.9772,2500.0000,0.9503,4000.0000,0.3259
270.0000,0.0000,570.0000,0.0000,870.0000,0.9772,1170.0000,0.9775,2550.0000,0.9434,4050.0000,0.3147
280.0000,0.0000,580.0000,0.0000,880.0000,0.9767,1180.0000,0.9777,2600.0000,0.9403,4100.0000,0.2940
290.0000,0.0000,590.0000,0.0000,890.0000,0.9763,1190.0000,0.9780,2650.0000,0.9310,4150.0000,0.2697
300.0000,0.0000,600.0000,0.0000,900.0000,0.9759,1200.0000,0.9783,2700.0000,0.8797,4200.0000,0.2395
310.0000,0.0000,610.0000,0.0000,910.0000,0.9756,1250.0000,0.9797,2750.0000,0.5478,4250.0000,0.2072
320.0000,0.0000,620.0000,0.0000,920.0000,0.9754,1300.0000,0.9814,2800.0000,0.3680,4300.0000,0.1688
330.0000,0.0000,630.0000,0.0001,930.0000,0.9752,1350.0000,0.9832,2850.0000,0.3399,4350.0000,0.1267
340.0000,0.0000,640.0000,0.0043,940.0000,0.9751,1400.0000,0.9835,2900.0000,0.3380,4400.0000,0.0826
350.0000,0.0000,650.0000,0.0718,950.0000,0.9750,1450.0000,0.9860,2950.0000,0.3359,4450.0000,0.0435
360.0000,0.0000,660.0000,0.3297,960.0000,0.9749,1500.0000,0.9883,3000.0000,0.3259,4500.0000,0.0197
370.0000,0.0000,670.0000,0.6426,970.0000,0.9748,1550.0000,0.9896,3050.0000,0.3067,4550.0000,0.0092
380.0000,0.0000,680.0000,0.8339,980.0000,0.9748,1600.0000,0.9904,3100.0000,0.2847,4600.0000,0.0035
390.0000,0.0000,690.0000,0.9205,990.0000,0.9748,1650.0000,0.9903,3150.0000,0.2670,4650.0000,0.0013
400.0000,0.0000,700.0000,0.9567,1000.0000,0.9748,1700.0000,0.9895,3200.0000,0.2501,4700.0000,0.0005
410.0000,0.0000,710.0000,0.9719,1010.0000,0.9748,1750.0000,0.9882,3250.0000,0.2347,4750.0000,0.0002
420.0000,0.0000,720.0000,0.9788,1020.0000,0.9749,1800.0000,0.9869,3300.0000,0.2224,4800.0000,0.0001
430.0000,0.0000,730.0000,0.9817,1030.0000,0.9750,1850.0000,0.9856,3350.0000,0.2148,4850.0000,0.0000
440.0000,0.0000,740.0000,0.9826,1040.0000,0.9751,1900.0000,0.9844,3400.0000,0.2144,4900.0000,0.0000
450.0000,0.0000,750.0000,0.9828,1050.0000,0.9752,1950.0000,0.9835,3450.0000,0.2198,4950.0000,0.0000
460.0000,0.0000,760.0000,0.9826,1060.0000,0.9754,2000.0000,0.9828,3500.0000,0.2290,5000.0000,0.0000
470.0000,0.0000,770.0000,0.9822,1070.0000,0.9755,2050.0000,0.9822,3550.0000,0.2412,5050.0000,0.0000
480.0000,0.0000,780.0000,0.9818,1080.0000,0.9757,2100.0000,0.9811,3600.0000,0.2577,5100.0000,0.0000
490.0000,0.0000,790.0000,0.9814,1090.0000,0.9758,2150.0000,0.9781,3650.0000,0.2734,5150.0000,0.0000
