200.0000,0.0000,500.0000,0.9523,800.0000,0.9600,1100.0000,0.9404,2200.0000,0.9336,3700.0000,0.1458
210.0000,0.0000,510.0000,0.9691,810.0000,0.9583,1110.0000,0.9404,2250.0000,0.9290,3750.0000,0.1530
220.0000,0.0000,520.0000,0.9773,820.0000,0.9568,1120.0000,0.9404,2300.0000,0.9335,3800.0000,0.1617
230.0000,0.0000,530.0000,0.9819,830.0000,0.9554,1130.0000,0.9405,2350.0000,0.9320,3850.0000,0.1674
240.0000,0.0000,540.0000,0.9850,840.0000,0.9541,1140.0000,0.9406,2400.0000,0.9259,3900.0000,0.1685
250.0000,0.0000,550.0000,0.9866,850.0000,0.9529,1150.0000,0.9407,2450.0000,0.9164,3950.0000,0.1656
260.0000,0.0000,560.0000,0.9877,860.0000,0.9516,1160.0000,0.9408,2500.0000,0.9109,4000.0000,0.1582
270.0000,0.0000,570.0000,0.9882,870.0000,0.9504,1170.0000,0.9409,2550.0000,0.9120,4050.0000,0.1473
280.0000,0.0000,580.0000,0.9881,880.0000,0.9492,1180.0000,0.9411,2600.0000,0.9054,4100.0000,0.1326
290.0000,0.0000,590.0000,0.9876,890.0000,0.9482,1190.0000,0.9413,2650.0000,0.8939,4150.0000,0.1147
300.0000,0.0000,600.0000,0.9872,900.0000,0.9474,1200.0000,0.9415,2700.0000,0.8190,4200.0000,0.0952
310.0000,0.0000,610.0000,0.9864,910.0000,0.9468,1250.0000,0.9430,2750.0000,0.3672,4250.0000,0.0714
320.0000,0.0000,620.0000,0.9857,920.0000,0.9461,1300.0000,0.9453,2800.0000,0.2487,4300.0000,0.0508
330.0000,0.0000,630.0000,0.9850,930.0000,0.9454,1350.0000,0.9481,2850.0000,0.2550,4350.0000,0.0328
340.0000,0.0000,640.0000,0.9842,940.0000,0.9449,1400.0000,0.9481,2900.0000,0.2658,4400.0000,0.0189
350.0000,0.0000,650.0000,0.9833,950.0000,0.9443,1450.0000,0.9546,2950.0000,0.2713,4450.0000,0.0088
360.0000,0.0000,660.0000,0.9822,960.0000,0.9438,1500.0000,0.9596,3000.0000,0.2719,4500.0000,0.0033
370.0000,0.0000,670.0000,0.9811,970.0000,0.9434,1550.0000,0.9633,3050.0000,0.2657,4550.0000,0.0012
380.0000,0.0000,680.0000,0.9799,980.0000,0.9429,1600.0000,0.9660,3100.0000,0.2506,4600.0000,0.0003
390.0000,0.0000,690.0000,0.9783,990.0000,0.9424,1650.0000,0.9679,3150.0000,0.2333,4650.0000,0.0001
400.0000,0.0000,700.0000,0.9769,1000.0000,0.9420,1700.0000,0.9683,3200.0000,0.2158,4700.0000,0.0000
410.0000,0.0000,710.0000,0.9754,1010.0000,0.9416,1750.0000,0.9671,3250.0000,0.1989,4750.0000,0.0000
420.0000,0.0000,720.0000,0.9739,1020.0000,0.9412,1800.0000,0.9655,3300.0000,0.1827,4800.0000,0.0000
430.0000,0.0000,730.0000,0.9722,1030.0000,0.9409,1850.0000,0.9638,3350.0000,0.1680,4850.0000,0.0000
440.0000,0.0000,740.0000,0.9704,1040.0000,0.9407,1900.0000,0.9618,3400.0000,0.1558,4900.0000,0.0000
450.0000,0.0000,750.0000,0.9686,1050.0000,0.9406,1950.0000,0.9598,3450.0000,0.1467,4950.0000,0.0000
460.0000,0.0104,760.0000,0.9667,1060.0000,0.9405,2000.0000,0.9575,3500.0000,0.1419,5000.0000,0.0000
470.0000,0.2606,770.0000,0.9649,1070.0000,0.9404,2050.0000,0.9551,3550.0000,0.1402,5050.0000,0.0000
480.0000,0.7129,780.0000,0.9632,1080.0000,0.9404,2100.0000,0.9516,3600.0000,0.1403,5100.0000,0.0000
490.0000,0.9022,790.0000,0.9616,1090.0000,0.9404,2150.0000,0.9462,3650.0000,0.1418,5150.0000,0.0000
